Unnamed: 0,Timestamp,ID,Length,Data
27639,18.372982,26C,6,00B98D00085F
27640,18.373223,3CD,8,0006FFB2002260FE
27641,18.373443,3E8,7,19533EC880E080
27642,18.373668,44D,8,0B840B840B591942
27643,18.373905,588,8,FFFF000043552018
27644,18.374097,5F8,5,0000010000
27645,18.374405,608,8,01BE0080FF02FF43
27646,18.374655,788,8,0000000000400000
27647,18.374879,2F5,7,1F0400F8C00211
27648,18.375032,7A8,4,B6314500
27649,18.37691,495,3,010220
27650,18.377193,32C,4,FF3D0FDC
27651,18.377365,56C,5,32281578DB
27652,18.380224,48E,4,00000000
27653,18.380927,26C,6,00B98D00085F
27654,18.381848,208,8,42B43E2B4C323232
27655,18.382088,228,8,3200001EFE8B12C0
27656,18.382318,305,7,FE900907BD0000
27657,18.382416,308,2,0000
27658,18.382677,30D,8,0BB30B590B7E0B63
27659,18.382866,072,5,0200000000
27660,18.383109,348,8,203F273A01036000
27661,18.383314,38D,7,0B8661D1AFBB37
27662,18.383534,358,7,64400013BA00D7
27663,18.383765,368,7,00000000000000
27664,18.384003,3CD,8,0008FFB5002260FE
27665,18.384222,3E8,7,19533EED80E080
27666,18.384448,40D,8,70C8E265B88B7336
27667,18.384667,468,7,200940C2400700
27668,18.384886,2F5,7,200200F8C301F1
27669,18.388892,26C,6,00B98D00083F
27670,18.390224,612,8,0022010D02D40410
27671,18.390486,3F2,8,0000200000000000
27672,18.390737,432,8,811D40FE00083D52
27673,18.391853,208,8,42CB3E2B4C323232
27674,18.392079,228,8,3200002DFE8B12C0
27675,18.392308,305,7,FE940807DE0000
27676,18.392546,34D,8,0023FAFA000600FE
27677,18.392777,368,7,00000000000000
27678,18.393015,3CD,8,0008FFB9002260FE
27679,18.393235,3E8,7,19533F3780E080
27680,18.3934,42D,4,20000000
27681,18.393639,50D,8,00771277348E80BD
27682,18.394732,2F5,7,D10100F8C60201
27683,18.396969,26C,6,00B98D00083F
27684,18.397133,32C,4,FF3D0FDC
27685,18.40031,452,6,000000030000
27686,18.400513,492,6,4343484D5836
27687,18.401851,208,8,42CB3E2B4C323232
27688,18.402078,228,8,3200003CFE8B12C0
27689,18.402306,305,7,FE9707070F0000
27690,18.402406,308,2,0000
27691,18.402672,30D,8,0BAB0B640B7C0B67
27692,18.402911,348,8,203F273A01036000
27693,18.403121,358,7,64830014BA00D7
27694,18.40337,3CD,8,0007FFBD002260FE
27695,18.403601,368,7,00000000000000
27696,18.403822,3E8,7,19533FDB80E080
27697,18.404043,40D,8,70D0E275B8AB7377
27698,18.404731,2F5,7,320200F8C90251
27699,18.405178,26C,6,00B98D000827
27700,18.410217,412,8,1008000000560000
27701,18.411855,208,8,42CB3F2B4C323232
27702,18.412089,228,8,3200004BFE8B12C0
27703,18.41232,305,7,FE9A0807D00000
27704,18.412559,34D,8,0023FAFA000700FE
27705,18.412791,368,7,00000000000000
27706,18.41303,3CD,8,0003FFC1002260FE
27707,18.413225,26C,6,00B98D000827
27708,18.413452,3E8,7,1A53408180E080
27709,18.413677,44D,8,0B870B7F0B691945
27710,18.413911,488,8,667176841856FF3C
27711,18.414737,2F5,7,C30600F8CF0301
27712,18.417118,32C,4,FF3D0FDC
27713,18.420107,572,8,A980706001000000
27714,18.420364,50E,8,000000120000FF05
27715,18.42137,26C,6,00B98D0008B7
27716,18.421848,208,8,42B43F2C4C323232
27717,18.422086,228,8,3200005AFE8B12C0
27718,18.422302,305,7,FE9D0907A10000
27719,18.422403,308,2,0000
27720,18.422678,30D,8,0B870B840B7F0B8F
27721,18.422917,348,8,2040273A01036000
27722,18.423141,358,7,64AF0013BA00D7
27723,18.42334,38D,7,0B8661D5B4C037
27724,18.423572,368,7,00000000000000
27725,18.423812,3CD,8,0000FFC4002260FE
27726,18.424033,3E8,7,1A5340F380E080
27727,18.424256,40D,8,70D8E285B8CB73B8
27728,18.424477,468,7,200940C2400700
27729,18.424735,2F5,7,140700F8D30341
27730,18.429066,26C,6,00B98D0008B7
27731,18.431851,208,8,42B4402C4C323232
27732,18.432083,228,8,32000069FE8B12C0
27733,18.432307,305,7,FEA20C07020000
27734,18.432547,34D,8,0023FAFA000800FE
27735,18.432779,368,7,00000000000000
27736,18.433018,3CD,8,0000FFC8002260FE
27737,18.433238,3E8,7,1B53416680E080
27738,18.434735,2F5,7,A50800F8D90331
27739,18.437131,26C,6,00B98D0008B7
27740,18.437286,32C,4,FF3D0FDC
27741,18.440111,592,8,554A002E5C114E85
27742,18.440374,3F2,8,0000200000000000
27743,18.440624,432,8,811E40FE00083D52
27744,18.440777,56E,3,F80000
27745,18.441856,208,8,42B4402C4C323232
27746,18.442082,228,8,32000078FE8B12C0
27747,18.442311,305,7,FEA70D07530000
27748,18.442411,308,2,0000
27749,18.442674,30D,8,0B980B770B830BD8
27750,18.442914,348,8,2040273A01036000
27751,18.443138,358,7,64CB0013BA00D7
27752,18.443367,3CD,8,0002FFCA002260FE
27753,18.443601,368,7,00000000000000
27754,18.443823,3E8,7,1B5341CE80E080
27755,18.444045,40D,8,70E2E295B8EB73F9
27756,18.444211,42D,4,1F000000
27757,18.444738,2F5,7,660800F8DD0321
27758,18.44525,26C,6,00B98C0008DF
27759,18.450136,452,6,000000030000
27760,18.451852,208,8,42B4402C4C323232
27761,18.452088,228,8,32000087FE8B12C0
27762,18.452312,305,7,FEAC0C07840000
27763,18.45255,34D,8,0023FAFA000900FE
27764,18.45278,368,7,00000000000000
27765,18.453021,3CD,8,0000FFCE002260FE
27766,18.453221,26C,6,00B98C0008DF
27767,18.453443,3E8,7,1A53423F80E080
27768,18.453668,44D,8,0B860B850B9E1973
27769,18.45474,2F5,7,E70800F8E30321
27770,18.457453,32C,4,FF3D0FDC
27771,18.460072,412,8,1008000000560000
27772,18.460297,532,6,87AC6E000000
27773,18.461212,26C,6,00B98D0008AF
27774,18.461853,208,8,429D402C4C323232
27775,18.462091,228,8,32000096FE8B12C0
27776,18.462319,305,7,FEB00C07450000
27777,18.462419,308,2,0000
27778,18.462681,30D,8,0BB00B810B940B53
27779,18.462921,348,8,2041273A01036000
27780,18.463144,358,7,64E80013BA00D7
27781,18.463342,38D,7,0B8C61D8AAD137
27782,18.463581,3CD,8,FFFCFFD0002260FE
27783,18.463805,40D,8,70EAE2A9B913743A
27784,18.464102,368,7,00000000000000
27785,18.464314,3E8,7,1B5342B880E080
27786,18.464709,468,7,200940C2400700
27787,18.464929,2F5,7,980800F8E70321
27788,18.469205,26C,6,00B98C0008AF
27789,18.470379,4F2,8,D5889210758DC014
27790,18.471855,208,8,429D412D4C323232
27791,18.472087,228,8,320000A5FE8B12C0
27792,18.472316,305,7,FEB70C07060000
27793,18.472547,34D,8,0023FAFA000A00FE
27794,18.472778,368,7,00000000000000
27795,18.473016,3CD,8,FFF2FFD2002260FE
27796,18.473236,3E8,7,1C53431480E080
27797,18.473472,588,8,FFFF00004D552018
27798,18.47371,608,8,02668782FFFFFF43
27799,18.474742,2F5,7,D90900F8ED0361
27800,18.476924,495,3,030220
27801,18.477426,26C,6,00B98C000907
27802,18.477582,32C,4,FF3D0FDC
27803,18.477769,56C,5,32281579DB
27804,18.480499,48E,4,00000000
27805,18.481853,208,8,429D412D4C323232
27806,18.482081,228,8,320000B4FE8B12C0
27807,18.482314,305,7,FEBA0C07C70000
27808,18.482546,30D,8,0B8A0B7E0B540B2D
27809,18.482646,308,2,0000
27810,18.482923,348,8,2041273A01036000
27811,18.483146,358,7,64ED0012BA00D7
27812,18.483377,3CD,8,FFEBFFD6002260FE
27813,18.483607,368,7,00000000000000
27814,18.483828,3E8,7,1C53433F80E080
27815,18.484016,072,5,0200000000
27816,18.484243,40D,8,70F2E2B9B933747B
27817,18.484742,2F5,7,2A0900F8F203A1
27818,18.485535,26C,6,00B98C000907
27819,18.490476,612,8,0022010D02D40410
27820,18.490744,3F2,8,0000200000000000
27821,18.491024,432,8,811F40FE00083D52
27822,18.491852,208,8,429D412E4C323232
27823,18.492087,228,8,320000C3FE8B12C0
27824,18.492316,305,7,FEC10D07E80000
27825,18.492551,34D,8,0023FAFA000B00FE
27826,18.49278,368,7,00000000000000
27827,18.49302,3CD,8,FFECFFD7002260FE
27828,18.493241,3E8,7,1C53438780E080
27829,18.4934,42D,4,1E000000
27830,18.493604,26C,6,00B98C000907
27831,18.493842,44D,8,0B8A0B670B42193E
27832,18.49407,50D,8,00772777488F80C0
27833,18.494747,2F5,7,6B0900F8F903E1
27834,18.497448,32C,4,FF3D0FDC
27835,18.500567,452,6,000000030000
27836,18.501428,26C,6,00B98C000907
27837,18.501852,208,8,429D412E4C323232
27838,18.502082,228,8,320000D2FE8B12C0
27839,18.502308,305,7,FEC50E07890000
27840,18.502409,308,2,0000
27841,18.502676,30D,8,0B920B720B6A0B4E
27842,18.502915,348,8,2041273A01036000
27843,18.503126,358,7,65280013BA00D7
27844,18.503333,38D,7,0B8661DBAAE337
27845,18.503568,368,7,00000000000000
27846,18.503808,3CD,8,FFF0FFD8002260FE
27847,18.504031,3E8,7,1B53443180E080
27848,18.504254,40D,8,70FAE2C9B95374BC
27849,18.504476,468,7,200940C2400700
27850,18.50475,2F5,7,0C0800F8FE03F1
27851,18.509422,26C,6,00B98C000907
27852,18.510568,412,8,1008000000560000
27853,18.511855,208,8,429D412F4C323232
27854,18.512081,228,8,320000E1FE8B12C0
27855,18.512314,305,7,FECC0F073A0000
27856,18.512552,34D,8,0023FAFA000C00FE
27857,18.512783,368,7,00000000000000
27858,18.513022,3CD,8,FFF3FFD7002260FE
27859,18.513243,3E8,7,1C53456A80E080
27860,18.513466,488,8,667276841856FF3C
27861,18.51475,2F5,7,1D0600F9060441
27862,18.517491,26C,6,00B98C000947
27863,18.517654,32C,4,FF3D0FDC
27864,18.520679,572,8,A980706001000000
27865,18.520937,50E,8,000000120000FF07
27866,18.521853,208,8,4285432F4C323232
27867,18.522091,228,8,320000F0FE8B12C0
27868,18.52232,305,7,FED20F07DB0000
27869,18.52242,308,2,0000
27870,18.522683,30D,8,0BA20B760B990AE8
27871,18.522922,348,8,2041273A01036000
27872,18.523144,358,7,65A70013BA00D7
27873,18.523378,3CD,8,FFF0FFD5002260FE
27874,18.523608,368,7,00000000000000
27875,18.523831,3E8,7,1D5346C680E080
27876,18.524056,40D,8,7102E2D9B97374FD
27877,18.524749,2F5,7,4E0600F90C04A1
27878,18.525594,26C,6,00B98C000947
27879,18.531858,208,8,428543304C323232
27880,18.532095,228,8,3200000FFE8B12C0
27881,18.532319,305,7,FEDA1107DC0000
27882,18.532555,34D,8,0023FAFA000D00FE
27883,18.532785,368,7,00000000000000
27884,18.533024,3CD,8,FFE6FFD5002260FE
27885,18.533238,3E8,7,1E53484D80E080
27886,18.533468,44D,8,0B8A0B870AF21928
27887,18.53383,26C,6,00B98B000A3F
27888,18.534751,2F5,7,7F0500F91504D1
27889,18.537457,32C,4,FF3D0FDC
27890,18.540563,592,8,554A002E5C114E86
27891,18.540825,3F2,8,0000200000000000
27892,18.541086,432,8,811040FE00083D52
27893,18.541249,56E,3,F80000
27894,18.541517,26C,6,00B98B000A3F
27895,18.54185,208,8,428545314C323232
27896,18.542091,228,8,3200001EFE8B12C0
27897,18.542318,305,7,FEE012076D0000
27898,18.542418,308,2,0000
27899,18.542677,30D,8,0B8D0B610B700B0C
27900,18.542916,348,8,2043273A01036000
27901,18.543138,358,7,66330015BA00D7
27902,18.543343,38D,7,0B8761DEACFC37
27903,18.543575,368,7,00000000000000
27904,18.543812,3CD,8,FFE1FFD2002260FE
27905,18.544035,3E8,7,1F534A2480E080
27906,18.544261,40D,8,710AE2E9B993753E
27907,18.544425,42D,4,1F000000
27908,18.544649,468,7,200940C2400700
27909,18.544869,2F5,7,A00300F91C0531
27910,18.549544,26C,6,00B98A000A3F
27911,18.550569,5B2,8,00005F8000020000
27912,18.550791,452,6,000000030000
27913,18.551855,208,8,428545324C323232
27914,18.552085,228,8,3200002DFE8B12C0
27915,18.552316,305,7,FEE81307CE0000
27916,18.552551,34D,8,0023FAFA000E00FE
27917,18.55278,368,7,00000000000000
27918,18.553022,3CD,8,FFE5FFCD002260FE
27919,18.553244,3E8,7,20534BCA80E080
27920,18.554757,2F5,7,E10000F9260561
27921,18.557747,26C,6,00BC8B000ACF
27922,18.557916,32C,4,FF3D0FDC
27923,18.560549,412,8,1008000000560000
27924,18.560759,532,6,87AC6E000000
27925,18.561855,208,8,428546334C323232
27926,18.562081,228,8,3200003CFE8B12C0
27927,18.562314,305,7,FEEF1407DF0000
27928,18.562414,308,2,0000
27929,18.56268,30D,8,0B920B520B620B6B
27930,18.562915,348,8,2045273A01036000
27931,18.563137,358,7,66C10015BA00D7
27932,18.563369,3CD,8,FFF3FFC8002260FE
27933,18.563601,368,7,00000000000000
27934,18.563823,3E8,7,20534DA580E080
27935,18.564048,40D,8,7114E2F9B9B3757F
27936,18.564757,2F5,7,52FF00F92D0591
27937,18.566029,26C,6,00BC8B000ACF
27938,18.570155,4F2,8,D5889210758DC014
27939,18.571853,208,8,428546344C323232
27940,18.57209,228,8,3200004BFE8B12C0
27941,18.572316,305,7,FEF91507400000
27942,18.572553,34D,8,0023FAFA000F00FE
27943,18.572783,368,7,00000000000000
27944,18.573027,3CD,8,0001FFC4002260FE
27945,18.57325,3E8,7,2253503780E080
27946,18.573478,44D,8,0B780B820B3F1948
27947,18.573721,588,8,FFFF000055552018
27948,18.573965,608,8,0321401DFFFFFFFF
27949,18.574162,26C,6,00BC8B000B37
27950,18.574759,2F5,7,C3FD00F9380571
27951,18.576944,495,3,FE0220
27952,18.577921,32C,4,FF3D0FDC
27953,18.578098,56C,5,3228157A5B
27954,18.580193,48E,4,00000000
27955,18.58186,208,8,428549344C323232
27956,18.582088,228,8,3200005AFE8B12C0
27957,18.582299,26C,6,00C38C000B37
27958,18.58252,305,7,FF001607110000
27959,18.582664,308,2,0000
27960,18.582885,30D,8,0BA60B6C0BD20B35
27961,18.58308,072,5,0200000000
27962,18.58332,348,8,2046273A01036000
27963,18.583532,358,7,67BC0013BA00D7
27964,18.583766,368,7,00000000000000
27965,18.583971,38D,7,0B8161E2B10637
27966,18.584218,3CD,8,0004FFC0002260FE
27967,18.58444,3E8,7,2453534580E080
27968,18.584662,40D,8,711CE309B9D375B0
27969,18.584883,2F5,7,D4FE00F93F05D1
27970,18.585092,468,7,200940C2400700
27971,18.590184,612,8,0022010C02D40410
27972,18.59038,26C,6,00C58B000CEF
27973,18.590638,3F2,8,0000200000000000
27974,18.590887,432,8,811140FE00083D52
27975,18.591857,208,8,429D49354C323232
27976,18.592093,228,8,32000069FE8B12C0
27977,18.592321,305,7,FF0B1507A20000
27978,18.592558,34D,8,0023FAFA000000FE
27979,18.592788,368,7,00000000000000
27980,18.59303,3CD,8,FFFDFFC1002260FE
27981,18.59324,3E8,7,2653562680E080
27982,18.593414,42D,4,1E000000
27983,18.59365,50D,8,00773B775C8E80D6
27984,18.593816,5ED,3,FFFFFF
27985,18.59476,2F5,7,85FD00F94A0561
27986,18.598213,26C,6,00C78A000CEF
27987,18.598335,32C,4,FF3D0FDC
27988,18.600248,452,6,000000030000
27989,18.601861,208,8,429D4B354C323232
27990,18.602135,228,8,32000078FE8B12C0
27991,18.603981,305,7,FF121707130000
27992,18.604057,308,2,0000
27993,18.604202,40D,8,7124E319B9F375F1
27994,18.604766,2F5,7,56FC00F9500521
27995,18.606349,26C,6,00C78A000CEF
27996,18.61021,412,8,1008000000560000
27997,18.611889,208,8,42CB4B364C323232
27998,18.612082,228,8,32000087FE8B12C0
27999,18.612317,305,7,FF1E1507840000
28000,18.612549,34D,8,0023FAFA000100FE
28001,18.612779,368,7,00000000000000
28002,18.613015,3CD,8,FFF4FFBE002260FE
28003,18.613237,3E8,7,285359D080E080
28004,18.613468,44D,8,0B7C0B960B4F1928
28005,18.613697,488,8,667376841856FF3C
28006,18.614335,26C,6,00C88A000D7F
28007,18.61475,2F5,7,C7F900F95A0531
28008,18.618235,32C,4,FF3D0FDC
28009,18.620196,572,8,A980706001000000
28010,18.620447,50E,8,000000120000FF09
28011,18.621842,208,8,42CB4D364C323232
28012,18.62209,228,8,32000096FE8B12C0
28013,18.622317,305,7,FF241407150000
28014,18.622513,26C,6,00C78A000D7F
28015,18.62265,308,2,0000
28016,18.62288,30D,8,0BA20B530B7B0B47
28017,18.623114,348,8,204B273A01036000
28018,18.62333,358,7,68530013BA00D7
28019,18.623559,368,7,00000000000000
28020,18.623771,38D,7,0B7C61E5B01937
28021,18.624009,3CD,8,FFFCFFBC002260FE
28022,18.624224,3E8,7,29535A9180E080
28023,18.62445,40D,8,712CE329BA1B7632
28024,18.62467,468,7,200940C2400700
28025,18.624893,2F5,7,88F800F9600501
28026,18.630248,26C,6,00C88A000CD7
28027,18.631899,208,8,43124D364C323232
28028,18.632134,228,8,320000A5FE8B12C0
28029,18.632357,305,7,FF2E1407860000
28030,18.632596,34D,8,0023FAFA000200FE
28031,18.632826,368,7,00000000000000
28032,18.633067,3CD,8,0007FFBC002260FE
28033,18.633281,3E8,7,29535AAC80E080
28034,18.634755,2F5,7,59F900F96B0561
28035,18.638278,26C,6,00C88A000CD7
28036,18.638441,32C,4,FF3D0FDC
28037,18.640211,592,8,554A002E5C1007C6
28038,18.640474,3F2,8,0000200000000000
28039,18.640722,432,8,811240FE00083D52
28040,18.640885,56E,3,F80000
28041,18.641847,208,8,43124D364C323232
28042,18.642095,228,8,320000B4FE8B12C0
28043,18.64232,305,7,FF341407270000
28044,18.64241,308,2,0000
28045,18.642685,30D,8,0BA40B760BB90B47
28046,18.64292,348,8,204E273901036000
28047,18.643137,358,7,68370013BA00D7
28048,18.643371,3CD,8,000BFFBE002260FE
28049,18.643613,368,7,00000000000000
28050,18.643829,3E8,7,2A535AB080E080
28051,18.644053,40D,8,7134E339BA3B7673
28052,18.644216,42D,4,1F000000
28053,18.644758,2F5,7,8AFA00F9720591
28054,18.646423,26C,6,00C88A000CBF
28055,18.650167,452,6,000000030000
28056,18.651847,208,8,43294B364C323232
28057,18.652082,228,8,320000C3FE8B12C0
28058,18.652304,305,7,FF3F1507780000
28059,18.652544,34D,8,0023FAFA000300FE
28060,18.652776,368,7,00000000000000
28061,18.653017,3CD,8,000AFFC3002260FE
28062,18.653233,3E8,7,29535ACC80E080
28063,18.653458,44D,8,0B840BAD0B4E1932
28064,18.65463,26C,6,00C88A000CBF
28065,18.654846,2F5,7,BBFB00F97D0591
28066,18.658307,32C,4,FF3D0FDC
28067,18.660046,412,8,1008000000560000
28068,18.66026,532,6,87AC6E000000
28069,18.66185,208,8,43294B374C323232
28070,18.662083,228,8,320000D2FE8B12C0
28071,18.662302,305,7,FF461607B90000
28072,18.662508,26C,6,00C88A000CBF
28073,18.662633,308,2,0000
28074,18.66287,30D,8,0B830B720B910B67
28075,18.663105,348,8,204E273901036000
28076,18.663323,358,7,68310013BA00D7
28077,18.663553,368,7,00000000000000
28078,18.663764,38D,7,0B7E61E8B12237
28079,18.664004,3CD,8,0007FFC7002260FE
28080,18.66422,3E8,7,29535AE980E080
28081,18.664447,40D,8,713EE34DBA5B76B4
28082,18.664665,468,7,200940C2400700
28083,18.664881,2F5,7,2CFA00F98405A1
28084,18.670143,4F2,8,D5889210758DC014
28085,18.670468,26C,6,00C88A000C3F
28086,18.671853,208,8,43594B374C323232
28087,18.672085,228,8,320000E1FE8B12C0
28088,18.672307,305,7,FF511607EA0000
28089,18.672548,34D,8,0023FAFA000400FE
28090,18.672779,368,7,00000000000000
28091,18.673021,3CD,8,0007FFCC002260FE
28092,18.673244,3E8,7,29535AF780E080
28093,18.673482,588,8,FFFF00006E552018
28094,18.673727,608,8,01BE0080FF02FF6E
28095,18.674762,2F5,7,BDF900F98E0571
28096,18.676947,495,3,FC0220
28097,18.678453,26C,6,00C88B000C3F
28098,18.678611,32C,4,FF3D0FDC
28099,18.678791,56C,5,3228157BDB
28100,18.680179,48E,4,00000000
28101,18.681852,208,8,43594B374C323232
28102,18.682086,228,8,320000F0FE8B12C0
28103,18.682308,305,7,FF5816076B0000
28104,18.682451,308,2,0000
28105,18.68267,30D,8,0BAE0B7B0B930B7B
28106,18.682861,072,5,0200000000
28107,18.6831,348,8,204E273901036000
28108,18.683315,358,7,68370013BA00D7
28109,18.683544,368,7,00000000000000
28110,18.683784,3CD,8,000CFFCE002260FE
28111,18.684001,3E8,7,29535B2480E080
28112,18.684228,40D,8,7146E35DBA7B76F5
28113,18.684764,2F5,7,AEF700F9950511
28114,18.686577,26C,6,00C88B000BE7
28115,18.690093,612,8,0022010C02D40410
28116,18.690358,3F2,8,0000200000000000
28117,18.69061,432,8,811340FE00083D52
28118,18.691853,208,8,43414C384C323232
28119,18.69209,228,8,3200000FFE8B12C0
28120,18.692311,305,7,FF621507BC0000
28121,18.692552,34D,8,0023FAFA000500FE
28122,18.692781,368,7,00000000000000
28123,18.693021,3CD,8,000FFFD0002260FE
28124,18.693239,3E8,7,2A535B5A80E080
28125,18.69341,42D,4,1E000000
28126,18.693638,44D,8,0B870B9B0B731964
28127,18.69387,50D,8,00775077718F80E6
28128,18.69457,26C,6,00C88B000BE7
28129,18.694794,2F5,7,FFF600F99F0521
28130,18.698471,32C,4,FF3D0FDC
28131,18.700679,452,6,000000030000
28132,18.701913,208,8,43294C394C323232
28133,18.702181,228,8,3200001EFE8B12C0
28134,18.703886,305,7,FF6914070D0000
28135,18.703953,308,2,0000
28136,18.704109,3CD,8,0010FFD5002260FE
28137,18.704292,3E8,7,2B535B6E80E080
28138,18.704517,40D,8,714EE36DBA9B7746
28139,18.704736,468,7,200940C2400700
28140,18.704963,2F5,7,10F700F9A60561
28141,18.710116,412,8,1008000000560000
28142,18.710878,26C,6,00C88A000C27
28143,18.711861,208,8,43294E394C323232
28144,18.712096,228,8,3200002DFE8B12C0
28145,18.712309,305,7,FF7314078E0000
28146,18.712554,34D,8,0023FAFA000600FE
28147,18.712785,368,7,00000000000000
28148,18.713024,3CD,8,000EFFD9002260FE
28149,18.713244,3E8,7,2B535BAC80E080
28150,18.713468,488,8,667576841856FF3C
28151,18.71478,2F5,7,81F700F9B00531
28152,18.718643,26C,6,00C88A000C27
28153,18.718807,32C,4,FF3D0FDC
28154,18.720181,572,8,A980706001000000
28155,18.720437,50E,8,000000120000FF0B
28156,18.721867,208,8,43124E394C323232
28157,18.722099,228,8,3200003CFE8B12C0
28158,18.722327,305,7,FF7A15071F0000
28159,18.722426,308,2,0000
28160,18.722686,30D,8,0B9D0B8F0B9D0B7E
28161,18.722922,348,8,204F273901036000
28162,18.723137,358,7,68490012BA00D7
28163,18.723375,3CD,8,000CFFDF002260FE
28164,18.723609,368,7,00000000000000
28165,18.723827,3E8,7,2C535BCC80E080
28166,18.724054,40D,8,7156E37DBAC37787
28167,18.724779,2F5,7,12F700F9B60531
28168,18.72686,26C,6,00C88A000C6F
28169,18.731865,208,8,431250394C323232
28170,18.7321,228,8,3200004BFE8B12C0
28171,18.732327,305,7,FF841407E00000
28172,18.732568,34D,8,0023FAFA000700FE
28173,18.732797,368,7,00000000000000
28174,18.733038,3CD,8,000CFFE3002260FE
28175,18.733252,3E8,7,2C535BCC80E080
28176,18.733483,44D,8,0B910B9B0B79197C
28177,18.734786,2F5,7,43F700F9C00541
28178,18.734985,26C,6,00C98A000C6F
28179,18.739052,32C,4,FF3D0FDC
28180,18.741236,592,8,554A002E5C100794
28181,18.741495,3F2,8,0000200000000000
28182,18.74175,432,8,811440FE00083D52
28183,18.741983,208,8,4312503A4C323232
28184,18.742219,228,8,3200005AFE8B12C0
28185,18.742446,305,7,FF891407210000
28186,18.742545,308,2,0000
28187,18.742806,30D,8,0BB20B900B940B84
28188,18.743006,26C,6,00C98A000C80
28189,18.743247,348,8,2050273901036000
28190,18.743467,358,7,684D0013BA00D7
28191,18.743693,368,7,00000000000000
28192,18.743899,38D,7,0B9461EFB14137
28193,18.744145,3CD,8,000EFFE6002260FE
28194,18.744364,3E8,7,2D535BE780E080
28195,18.744592,40D,8,715EE38DBAE377C8
28196,18.74481,2F5,7,34F700F9C604F1
28197,18.744973,42D,4,1F000000
28198,18.74519,468,7,200940C2400700
28199,18.745338,56E,3,F80000
28200,18.750434,452,6,000000030000
28201,18.750786,26C,6,00C98A000C80
28202,18.751866,208,8,4312513A4C323232
28203,18.752097,228,8,32000069FE8B12C0
28204,18.752325,305,7,FF931507B20000
28205,18.752563,34D,8,0023FAFA000800FE
28206,18.752792,368,7,00000000000000
28207,18.75303,3CD,8,0010FFE6002260FE
28208,18.75325,3E8,7,2F535BAC80E080
28209,18.754785,2F5,7,45F700F9D00511
28210,18.758854,26C,6,00CA8A000D70
28211,18.759018,32C,4,FF3D1520
28212,18.760737,412,8,1008000000560000
28213,18.760946,532,6,87AC6E000000
28214,18.761867,208,8,42FA513A4C323232
28215,18.762104,228,8,32000078FE8B12C0
28216,18.762318,305,7,FF9A1307530000
28217,18.762553,30D,8,0BA90B840B9A0B88
28218,18.762794,3CD,8,0011FFE9002260FE
28219,18.762894,308,2,0000
28220,18.763165,348,8,2051273901036000
28221,18.763396,40D,8,7166E39DBB037809
28222,18.763616,358,7,68310015BA00D7
28223,18.763847,368,7,00000000000000
28224,18.764069,3E8,7,2F535B6280E080
28225,18.76479,2F5,7,F6F800F9D604F1
28226,18.767204,26C,6,00CA8A000D70
28227,18.770819,4F2,8,D5889210758DC014
28228,18.771867,208,8,42FA533B4C323232
28229,18.772104,228,8,32000087FE8B12C0
28230,18.772334,305,7,FFA41407840000
28231,18.772568,34D,8,0023FAFA000900FE
28232,18.772791,368,7,00000000000000
28233,18.773036,3CD,8,0010FFEA002260FE
28234,18.773249,3E8,7,2F535B6480E080
28235,18.773484,44D,8,0B950B9E0B84197C
28236,18.773726,588,8,FFFF00007E552018
28237,18.773963,608,8,02668482FFFFFF5C
28238,18.774794,2F5,7,97F700F9DF04C1
28239,18.774988,26C,6,00CA8A000D70
28240,18.776974,495,3,FC0220
28241,18.778867,32C,4,FF3D1520
28242,18.779041,56C,5,3228157D5B
28243,18.78189,208,8,4312523B4C323232
28244,18.782128,228,8,32000096FE8B12C0
28245,18.782356,305,7,FFAA1307050000
28246,18.782456,308,2,0000
28247,18.782673,072,5,0200000000
28248,18.782911,30D,8,0BA60B9A0B9D0B83
28249,18.783106,26C,6,00CA8A000D67
28250,18.783347,348,8,2053273901036000
28251,18.783561,358,7,683E0013BA00D7
28252,18.783797,368,7,00000000000000
28253,18.784002,38D,7,0B9861F2B25737
28254,18.784247,3CD,8,000FFFED002260FE
28255,18.78447,3E8,7,2F535B7C80E080
28256,18.784694,40D,8,7170E3ADBB23784A
28257,18.784913,2F5,7,D8F800F9E504F1
28258,18.785132,468,7,200940C2400700
28259,18.785298,48E,4,00000000
28260,18.790723,612,8,0022010A02D40410
28261,18.791009,3F2,8,0000200000000000
28262,18.791184,26C,6,00CA8A000D67
28263,18.791425,432,8,811540FE00083D52
28264,18.791866,208,8,4312523B4C323232
28265,18.792102,228,8,320000A5FE8B12C0
28266,18.792317,305,7,FFB31307B60000
28267,18.792561,34D,8,0023FAFA000A00FE
28268,18.792791,368,7,00000000000000
28269,18.79303,3CD,8,000EFFEE002260FE
28270,18.793253,3E8,7,2F535B9780E080
28271,18.793421,42D,4,1F000000
28272,18.793658,50D,8,00776577858E80FB
28273,18.794793,2F5,7,59F700F9EE04E1
28274,18.799215,26C,6,00CA8A000D48
28275,18.799379,32C,4,FF3D1520
28276,18.800888,452,6,000000030000
28277,18.801866,208,8,4329533B4C323232
28278,18.802107,228,8,320000B4FE8B12C0
28279,18.802337,305,7,FFB91307070000
28280,18.802437,308,2,0000
28281,18.802698,30D,8,0BA40B9E0BA30B92
28282,18.802939,348,8,2053273901036000
28283,18.803149,358,7,68490014BA00D7
